Contig name	Size (bp)	Coverage	GC %	Taxonomy winner	Winner %	Species winner	Species winner %	Genus winner	Genus winner %	Order winner	Order winner %	Class winner	Class winner %	Phylum winner	Phylum winner %	Domain winner	Domain winner %
N1_003_000G1_scaffold_1170	10480	14.37	56.61	Corynebacterium	0.92	Corynebacterium tuberculostearicum	0.46	Corynebacterium	0.92	Corynebacteriales	0.92	Actinobacteria	0.92	Actinobacteria	0.92	Bacteria	0.92
N1_003_000G1_scaffold_1171	10477	13.97	39.15	Eubacterium rectale	0.58	Eubacterium rectale	0.58	Eubacterium	0.83	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1172	10476	12.57	57.67	Corynebacterium tuberculostearicum	0.64	Corynebacterium tuberculostearicum	0.64	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1173	15514	1653.88	31.46	Staphylococcus epidermidis	0.8	Staphylococcus epidermidis	0.8	Staphylococcus	0.87	Bacillales	0.87	Bacilli	0.87	Firmicutes	0.87	Bacteria	0.87
N1_003_000G1_scaffold_1174	10433	15.64	42.8	Eubacterium rectale	0.78	Eubacterium rectale	0.78	Eubacterium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1175	10392	12.99	58.86	Corynebacterium pseudogenitalium	0.6	Corynebacterium pseudogenitalium	0.6	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1176	10385	12.7	55.93	Enterobacter	0.57	Lelliottia amnigena	0.21	Enterobacter	0.57	Enterobacteriales	0.86	Gammaproteobacteria	0.86	Proteobacteria	0.86	Bacteria	0.86
N1_003_000G1_scaffold_1177	10336	12.7	59.09	Corynebacterium tuberculostearicum	0.55	Corynebacterium tuberculostearicum	0.55	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1178	10315	10.64	46.57	Hungatella hathewayi	1.0	Hungatella hathewayi	1.0	Hungatella	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1179	10299	801.49	33.39	Veillonella	0.71	Veillonella parvula	0.43	Veillonella	0.71	Selenomonadales	0.71	Negativicutes	0.71	Firmicutes	0.71	Bacteria	0.86
N1_003_000G1_scaffold_1180	10290	10.66	49.61	Hungatella hathewayi	0.63	Hungatella hathewayi	0.63	Hungatella	0.63	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1181	10286	12.31	48.83	Hungatella hathewayi	0.54	Hungatella hathewayi	0.54	Hungatella	0.54	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1182	10276	12.5	42.77	Atopobium minutum	0.88	Atopobium minutum	0.88	Atopobium	0.88	Coriobacteriales	0.88	Coriobacteriia	0.88	Actinobacteria	0.88	Bacteria	0.88
N1_003_000G1_scaffold_1183	10268	58.21	30.21	Staphylococcus warneri	1.0	Staphylococcus warneri	1.0	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1184	10253	37.07	27.96	Clostridium butyricum	0.63	Clostridium butyricum	0.63	Clostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1185	10250	26.72	32.62	Clostridium	0.6	Clostridium scatologenes	0.2	Clostridium	0.6	Clostridiales	0.8	Clostridia	0.8	Firmicutes	0.9	Bacteria	0.9
N1_003_000G1_scaffold_1186	10244	13.79	42.66	Eubacterium rectale	0.91	Eubacterium rectale	0.91	Eubacterium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1187	10228	19.42	25.91	Bacilli	0.5	unknown	0.44	unknown	0.44	unknown	0.44	Bacilli	0.5	Firmicutes	0.5	Bacteria	0.56
N1_003_000G1_scaffold_1188	10214	9.66	49.36	Hungatella hathewayi	0.54	Hungatella hathewayi	0.54	Hungatella	0.54	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1189	10212	23.96	29.34	Firmicutes	0.7	Dialister succinatiphilus	0.3	Clostridium	0.4	Clostridiales	0.4	Clostridia	0.4	Firmicutes	0.7	Bacteria	0.7
N1_003_000G1_scaffold_1190	10204	10.83	50.03	Hungatella hathewayi	0.56	Hungatella hathewayi	0.56	Hungatella	0.56	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1191	10204	11.76	51.13	Atopobium minutum	1.0	Atopobium minutum	1.0	Atopobium	1.0	Coriobacteriales	1.0	Coriobacteriia	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1192	10204	10.72	44.88	Hungatella hathewayi	0.89	Hungatella hathewayi	0.89	Hungatella	0.89	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1193	10181	11.89	39.5	Eubacterium	0.5	Eubacterium rectale CAG:36	0.38	Eubacterium	0.5	Clostridiales	0.75	Clostridia	0.75	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1194	10160	41.24	28.57	Clostridium butyricum	0.5	Clostridium butyricum	0.5	Clostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1195	10146	16.45	39.42	Enterococcus faecium	0.9	Enterococcus faecium	0.9	Enterococcus	0.9	Lactobacillales	0.9	Bacilli	0.9	Firmicutes	0.9	Bacteria	0.9
N1_003_000G1_scaffold_1196	10143	11.27	50.74	Clostridium hathewayi CAG:224	0.69	Clostridium hathewayi CAG:224	0.69	Clostridium	0.69	Clostridiales	0.92	Clostridia	0.92	Firmicutes	0.92	Bacteria	0.92
N1_003_000G1_scaffold_1197	10135	12.77	42.65	Eubacterium rectale	0.73	Eubacterium rectale	0.73	Eubacterium	0.82	Clostridiales	0.91	Clostridia	0.91	Firmicutes	0.91	Bacteria	0.91
N1_003_000G1_scaffold_1198	10129	11.88	40.48	Escherichia	0.56	Escherichia coli	0.44	Escherichia	0.56	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1199	10127	12.04	61.69	Corynebacterium tuberculostearicum	0.63	Corynebacterium tuberculostearicum	0.63	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1200	10100	10.65	49.98	Hungatella hathewayi	0.56	Hungatella hathewayi	0.56	Hungatella	0.56	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1201	10087	10.59	47.72	Atopobium minutum	0.56	Atopobium minutum	0.56	Atopobium	0.56	Coriobacteriales	0.56	Coriobacteriia	0.56	Actinobacteria	0.56	Bacteria	0.67
N1_003_000G1_scaffold_1202	10070	11.43	53.87	Lelliottia amnigena	0.56	Lelliottia amnigena	0.56	Lelliottia	0.56	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1203	10042	337.61	34.46	Staphylococcus sp. DORA_6_22	0.86	Staphylococcus sp. DORA_6_22	0.86	Staphylococcus	0.86	Bacillales	0.86	Bacilli	0.86	Firmicutes	0.86	Bacteria	0.86
N1_003_000G1_scaffold_1204	10037	115.16	35.43	Staphylococcus aureus	0.88	Staphylococcus aureus	0.88	Staphylococcus	0.88	Bacillales	0.88	Bacilli	0.88	Firmicutes	0.88	Bacteria	0.88
N1_003_000G1_scaffold_1205	10037	13.66	59.28	Corynebacterium tuberculostearicum	0.5	Corynebacterium tuberculostearicum	0.5	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1206	10036	12.3	49.55	Clostridium hathewayi CAG:224	0.85	Clostridium hathewayi CAG:224	0.85	Clostridium	0.85	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1207	10013	12.07	50.33	Atopobium minutum	0.93	Atopobium minutum	0.93	Atopobium	0.93	Coriobacteriales	0.93	Coriobacteriia	0.93	Actinobacteria	0.93	Bacteria	0.93
N1_003_000G1_scaffold_1208	10002	15.43	60.01	Corynebacterium	0.77	Corynebacterium tuberculostearicum	0.31	Corynebacterium	0.77	Corynebacteriales	0.77	Actinobacteria	0.77	Actinobacteria	0.77	Bacteria	0.77
N1_003_000G1_scaffold_1209	10000	9.14	54.75	Enterobacter sp. 35683	0.56	Enterobacter sp. 35683	0.56	Enterobacter	0.67	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1210	10000	13.4	39.87	Enterococcus faecium	1.0	Enterococcus faecium	1.0	Enterococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1211	11893	499.15	52.77	Klebsiella pneumoniae	0.88	Klebsiella pneumoniae	0.88	Klebsiella	0.88	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1212	9989	179.61	27.87	Clostridium baratii	1.0	Clostridium baratii	1.0	Clostridium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1213	9984	12.74	47.44	Hungatella hathewayi	0.67	Hungatella hathewayi	0.67	Hungatella	0.67	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1214	9977	12.01	48.31	Hungatella hathewayi	0.78	Hungatella hathewayi	0.78	Hungatella	0.78	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1215	9972	26.04	27.96	Clostridium butyricum	0.5	Clostridium butyricum	0.5	Clostridium	0.88	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1216	9955	37.88	25.8	Clostridium	0.71	Clostridium celatum	0.21	Clostridium	0.71	Clostridiales	0.79	Clostridia	0.79	Firmicutes	0.79	Bacteria	0.79
N1_003_000G1_scaffold_1217	9952	27.6	26.41	Clostridium butyricum	0.56	Clostridium butyricum	0.56	Clostridium	0.89	Clostridiales	0.89	Clostridia	0.89	Firmicutes	0.89	Bacteria	0.89
N1_003_000G1_scaffold_1218	9936	11.67	45.16	Hungatella hathewayi	0.88	Hungatella hathewayi	0.88	Hungatella	0.88	Clostridiales	0.88	Clostridia	0.88	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1219	9905	1874.31	33.37	Staphylococcus epidermidis	0.92	Staphylococcus epidermidis	0.92	Staphylococcus	1.0	Bacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1220	9897	12.44	50.07	Clostridium hathewayi CAG:224	0.56	Clostridium hathewayi CAG:224	0.56	Clostridium	0.56	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1221	9890	11.89	48.61	Atopobium minutum	0.62	Atopobium minutum	0.62	Atopobium	0.62	Coriobacteriales	0.62	Coriobacteriia	0.62	Actinobacteria	0.62	Bacteria	0.85
N1_003_000G1_scaffold_1222	9882	10.0	49.66	Clostridium hathewayi CAG:224	0.5	Clostridium hathewayi CAG:224	0.5	Clostridium	0.5	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1223	9876	12.96	57.93	Corynebacterium pseudogenitalium	0.64	Corynebacterium pseudogenitalium	0.64	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1224	9870	16.11	41.94	Eubacterium rectale	0.75	Eubacterium rectale	0.75	Eubacterium	0.88	Clostridiales	0.88	Clostridia	0.88	Firmicutes	0.88	Bacteria	0.88
N1_003_000G1_scaffold_1225	9862	11.38	33.4	Clostridiales	0.8	unknown	0.2	unknown	0.5	Clostridiales	0.8	Clostridia	0.8	Firmicutes	0.8	Bacteria	0.8
N1_003_000G1_scaffold_1226	9860	13.89	61.15	Corynebacterium	1.0	Corynebacterium pseudogenitalium	0.44	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1227	10429	593.46	57.56	Klebsiella pneumoniae	0.8	Klebsiella pneumoniae	0.8	Klebsiella	0.9	Enterobacteriales	0.9	Gammaproteobacteria	0.9	Proteobacteria	0.9	Bacteria	1.0
N1_003_000G1_scaffold_1228	9821	18.6	46.94	Corynebacterium tuberculostearicum	0.6	Corynebacterium tuberculostearicum	0.6	Corynebacterium	0.8	Corynebacteriales	0.8	Actinobacteria	0.8	Actinobacteria	0.8	Bacteria	0.8
N1_003_000G1_scaffold_1229	9818	17.77	39.01	Enterococcus faecium	1.0	Enterococcus faecium	1.0	Enterococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1230	9812	12.23	49.05	Hungatella hathewayi	1.0	Hungatella hathewayi	1.0	Hungatella	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1231	9809	13.82	59.17	Corynebacterium tuberculostearicum	0.78	Corynebacterium tuberculostearicum	0.78	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1232	9794	11.9	49.25	Atopobium minutum	1.0	Atopobium minutum	1.0	Atopobium	1.0	Coriobacteriales	1.0	Coriobacteriia	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1233	9783	10.49	48.94	Hungatella hathewayi	0.56	Hungatella hathewayi	0.56	Hungatella	0.56	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1234	9766	35.57	57.81	Selenomonadales	1.0	Acetonema longum	0.44	Acetonema	0.44	Selenomonadales	1.0	Negativicutes	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1235	9750	10.02	53.96	Lelliottia amnigena	0.55	Lelliottia amnigena	0.55	Lelliottia	0.55	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1236	9744	11.04	58.21	Corynebacterium pseudogenitalium	0.5	Corynebacterium pseudogenitalium	0.5	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1237	9735	14.18	45.48	Hungatella hathewayi	0.55	Hungatella hathewayi	0.55	Hungatella	0.55	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1238	9734	10.59	47.28	Citrobacter freundii	0.5	Citrobacter freundii	0.5	Citrobacter	0.5	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1239	9728	14.29	37.29	Clostridiales	0.85	Eubacterium rectale	0.23	Eubacterium	0.46	Clostridiales	0.85	Clostridia	0.85	Firmicutes	0.92	Bacteria	0.92
N1_003_000G1_scaffold_1240	9720	13.69	38.32	Enterococcus faecium	1.0	Enterococcus faecium	1.0	Enterococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1241	9713	10.9	48.41	Atopobium minutum	1.0	Atopobium minutum	1.0	Atopobium	1.0	Coriobacteriales	1.0	Coriobacteriia	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1242	9642	13.91	50.69	Clostridiales	0.85	[Clostridium] citroniae	0.2	unknown	0.3	Clostridiales	0.85	Clostridia	0.85	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1243	9638	11.59	46.36	Hungatella hathewayi	1.0	Hungatella hathewayi	1.0	Hungatella	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1244	9622	75.62	44.83			unknown	0.58	unknown	0.58	unknown	0.58	unknown	0.58	unknown	0.58	unknown	0.58
N1_003_000G1_scaffold_1245	9616	12.7	47.37	Hungatella hathewayi	0.89	Hungatella hathewayi	0.89	Hungatella	0.89	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1246	9615	13.42	43.69	Eubacterium rectale	0.86	Eubacterium rectale	0.86	Eubacterium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1247	9606	9.07	51.88	Hungatella hathewayi	0.83	Hungatella hathewayi	0.83	Hungatella	0.83	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1248	9602	58.14	29.26	Clostridium	0.57	unknown	0.36	Clostridium	0.57	Clostridiales	0.57	Clostridia	0.57	Firmicutes	0.64	Bacteria	0.64
N1_003_000G1_scaffold_1249	9590	12.17	28.91	Peptoclostridium difficile	0.8	Peptoclostridium difficile	0.8	Peptoclostridium	0.8	Clostridiales	0.8	Clostridia	0.8	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1250	9581	14.79	35.46	Enterococcus faecium	1.0	Enterococcus faecium	1.0	Enterococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1251	9558	69.84	48.26	Klebsiella pneumoniae	1.0	Klebsiella pneumoniae	1.0	Klebsiella	1.0	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1252	9554	65.05	54.96	Klebsiella pneumoniae	0.55	Klebsiella pneumoniae	0.55	Klebsiella	0.82	Enterobacteriales	0.82	Gammaproteobacteria	0.91	Proteobacteria	0.91	Bacteria	0.91
N1_003_000G1_scaffold_1253	9553	13.94	43.98	Eubacterium rectale	0.7	Eubacterium rectale	0.7	Eubacterium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1254	9547	14.83	39.07	Enterococcus faecium	1.0	Enterococcus faecium	1.0	Enterococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1255	9545	13.89	38.12	Enterococcus faecium	1.0	Enterococcus faecium	1.0	Enterococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1256	9544	10.2	50.16	Hungatella hathewayi	0.78	Hungatella hathewayi	0.78	Hungatella	0.78	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1257	9541	14.09	62.27	Corynebacterium	1.0	Corynebacterium tuberculostearicum	0.42	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1258	9537	12.66	44.92	Eubacterium rectale	1.0	Eubacterium rectale	1.0	Eubacterium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1259	9536	413.26	43.27	Enterobacteriales	1.0	Dickeya zeae	0.4	Dickeya	0.4	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1260	9530	13.87	60.28	Corynebacterium	1.0	Corynebacterium sp. KPL1821	0.44	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1261	9510	1688.28	28.51	Streptococcus pneumoniae	0.7	Streptococcus pneumoniae	0.7	Streptococcus	0.9	Lactobacillales	0.9	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1262	9481	11.11	59.81	Corynebacterium pseudogenitalium	0.78	Corynebacterium pseudogenitalium	0.78	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1263	9476	11.03	51.63	Enterobacter	0.5	Lelliottia amnigena	0.43	Enterobacter	0.5	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1264	9463	4853.48	38.23	Veillonella	0.92	Veillonella parvula	0.38	Veillonella	0.92	Selenomonadales	0.92	Negativicutes	0.92	Firmicutes	0.92	Bacteria	0.92
N1_003_000G1_scaffold_1265	9444	111.53	47.43	Enterobacteriales	0.5	Escherichia coli	0.38	Escherichia	0.38	Enterobacteriales	0.5	Gammaproteobacteria	0.88	Proteobacteria	0.88	Bacteria	0.88
N1_003_000G1_scaffold_1266	9431	17568.86	37.25	Enterococcus faecalis	0.82	Enterococcus faecalis	0.82	Enterococcus	0.82	Lactobacillales	0.91	Bacilli	0.91	Firmicutes	0.91	Bacteria	0.91
N1_003_000G1_scaffold_1267	9430	13.19	47.86	Hungatella hathewayi	0.71	Hungatella hathewayi	0.71	Hungatella	0.71	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1268	9419	15.27	40.23	Eubacterium rectale	0.57	Eubacterium rectale	0.57	Eubacterium	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1269	9413	9.62	47.47	Hungatella hathewayi	0.8	Hungatella hathewayi	0.8	Hungatella	0.8	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1270	9394	30.31	30.86	Enterococcus faecium	1.0	Enterococcus faecium	1.0	Enterococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1271	15838	4882.36	36.15	Veillonella parvula	0.5	Veillonella parvula	0.5	Veillonella	0.93	Selenomonadales	0.93	Negativicutes	0.93	Firmicutes	0.93	Bacteria	0.93
N1_003_000G1_scaffold_1272	13366	583.88	55.57	Klebsiella pneumoniae	0.77	Klebsiella pneumoniae	0.77	Klebsiella	0.85	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1273	9382	11.82	50.2	Hungatella hathewayi	0.75	Hungatella hathewayi	0.75	Hungatella	0.75	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1274	22369	6590.1	38.9	Veillonella	0.95	Veillonella sp. 3_1_44	0.48	Veillonella	0.95	Selenomonadales	0.95	Negativicutes	0.95	Firmicutes	0.95	Bacteria	0.95
N1_003_000G1_scaffold_1275	9329	12.25	47.55	Hungatella hathewayi	1.0	Hungatella hathewayi	1.0	Hungatella	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1276	9324	15.54	37.87	Enterococcus faecium	1.0	Enterococcus faecium	1.0	Enterococcus	1.0	Lactobacillales	1.0	Bacilli	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1277	9320	16.53	60.32	Corynebacterium pseudogenitalium	0.55	Corynebacterium pseudogenitalium	0.55	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1278	9312	10.41	53.73	Enterobacteriales	0.92	Salmonella enterica	0.33	Salmonella	0.33	Enterobacteriales	0.92	Gammaproteobacteria	0.92	Proteobacteria	0.92	Bacteria	0.92
N1_003_000G1_scaffold_1279	9304	688.72	31.72	Veillonella	0.83	Veillonella dispar	0.33	Veillonella	0.83	Selenomonadales	0.83	Negativicutes	0.83	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1280	9300	11.13	50.22	Hungatella hathewayi	0.75	Hungatella hathewayi	0.75	Hungatella	0.75	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1281	9300	62.82	28.94	Clostridium	0.7	Clostridium sp. IBUN13A	0.2	Clostridium	0.7	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1282	9296	12.38	48.75	Hungatella hathewayi	1.0	Hungatella hathewayi	1.0	Hungatella	1.0	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1283	9295	13.51	55.71	Corynebacterium	1.0	Corynebacterium aurimucosum	0.38	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1284	9287	13.12	49.08	Clostridium hathewayi CAG:224	0.83	Clostridium hathewayi CAG:224	0.83	Clostridium	0.83	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1285	9264	15.16	59.08	Corynebacterium pseudogenitalium	0.75	Corynebacterium pseudogenitalium	0.75	Corynebacterium	1.0	Corynebacteriales	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1286	9257	4417.31	52.07	Enterobacteriales	0.8	Salmonella enterica	0.2	Enterobacter	0.3	Enterobacteriales	0.8	Gammaproteobacteria	0.8	Proteobacteria	0.8	Bacteria	0.9
N1_003_000G1_scaffold_1287	9247	12.51	56.71	Enterobacter	0.58	Lelliottia amnigena	0.42	Enterobacter	0.58	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1288	9237	12.85	56.78	Corynebacterium	0.91	Corynebacterium tuberculostearicum	0.45	Corynebacterium	0.91	Corynebacteriales	0.91	Actinobacteria	0.91	Actinobacteria	0.91	Bacteria	0.91
N1_003_000G1_scaffold_1289	9233	12.53	45.69	Hungatella hathewayi	0.89	Hungatella hathewayi	0.89	Hungatella	0.89	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1290	9202	26.11	30.71	Peptoclostridium	0.5	[Clostridium] bifermentans	0.38	Peptoclostridium	0.5	Clostridiales	1.0	Clostridia	1.0	Firmicutes	1.0	Bacteria	1.0
N1_003_000G1_scaffold_1291	9196	14.39	47.05	Enterobacteriales	1.0	Klebsiella oxytoca	0.3	Klebsiella	0.4	Enterobacteriales	1.0	Gammaproteobacteria	1.0	Proteobacteria	1.0	Bacteria	1.0
